FacilityName|FacilityNPI|FacilityType|FacilityMedicaidLicenseID1|FacilityMedicaidLicenseState1|FacilityMedicaidLicenseEffectiveDate1|FacilityMedicaidLicenseTerminationDate1|FacilityStateLicenseID1|FacilityStateLicenseState1|FacilityStateLicenseType1|FacilityStateLicenseEffectiveDate1|FacilityStateLicenseTerminationDate1|FacilityBoardCerficationID1|FacilityBoardCertificationType1|FacilityBoardCertificationEffectiveDate1|FacilityBoardCertificationTerminationDate1|FacilityMemberAssignment|BusinessName|BillingTIN|BillingAddress1|BillingAddress2|BillingCity|BillingState|BillingZip|BillingMailingAddress1|BillingMailingAddress2|BillingMailingCity|BillingMailingState|BillingMailingZip|BillingPhoneNumber|BillingFaxNumber|LocationName|FLCategory|LocationType|FacilitySubpartNPI|FLHoursOpenMon|FLHoursCloseMon|FLHoursOpenTues|FLHoursCloseTues|FLHoursOpenWed|FLHoursCloseWed|FLHoursOpenThurs|FLHoursCloseThurs|FLHoursOpenFri|FLHoursCloseFri|FLHoursOpenSat|FLHoursCloseSat|FLHoursOpenSun|FLHoursCloseSun|FLShowInDirectory|FLLanguage1|FLLanguage2|FLLanguage3|FLLanguage4|FLPrimarySpecialty|FLStateReportingProviderTypePrimary|FLStateReportingProviderSpecialtyPrimary|FLAdditionalSpecialty1|FLStateReportingProviderType1|FLStateReportingProviderSpecialty1|FLAdditionalSpecialty2|FLStateReportingProviderType2|FLStateReportingProviderSpecialty2|FLAdditionalSpecialty3|FLStateReportingProviderType3|FLStateReportingProviderSpecialty3|FLAdditionalSpecialty4|FLStateReportingProviderType4|FLStateReportingProviderSpecialty4|FLAdditionalSpecialty5|FLStateReportingProviderType5|FLStateReportingProviderSpecialty5|FLAdditionalSpecialty6|FLStateReportingProviderType6|FLStateReportingProviderSpecialty6|FLAdditionalSpecialty7|FLStateReportingProviderType7|FLStateReportingProviderSpecialty7|FLAdditionalSpecialty8|FLStateReportingProviderType8|FLStateReportingProviderSpecialty8|FLAdditionalSpecialty9|FLStateReportingProviderType9|FLStateReportingProviderSpecialty9|LocationAcceptsNewPatients|FLMinimumPatientAge|FLMaximumPatientAge|FLEHRUsed|FLHandicapAccessible|FLWheelchairAccessibleExamRoom|FLTerminationDate|FLTerminationReason|LocationAddress1|LocationAddress2|LocationCity|LocationState|LocationZip|PrimaryLocation|FLMailingAddress1|FLMailingAddress2|FLMailingCity|FLMailingState|FLMailingZip|LocationPhone|LocationFax|FLWebsiteURL|FLCCNetworkName|FLCCSubnetworkName|FLCCAffiliationID|FLCCContractID|FLCCReimbursementRate|FLCCAssignmentEffectiveDate|FLCCAssignmentTerminationDate|FirstName|MiddleName|LastName|Suffix|ProviderNPI|Gender|DateofBirth|SSN|ProviderLanguage1|ProviderLanguage2|ProviderLanguage3|ProviderLanguage4|ProviderPhoneNumber|ProviderFaxNumber|ProviderEmail|ProviderCredentialCode|PCP|ProviderPrimarySpecialtyCode|ProviderAdditionalSpecialty1|ProviderAdditionalSpecialty2|ProviderAdditionalSpecialty3|ProviderEngagementPriority|ApplicationCompleteDate|CredentialingApprovedDate|ProviderMedicaidLicenseID1|ProviderMedicaidLicenseState1|ProviderMedicaidLicenseEffectiveDate1|ProviderMedicaidLicenseTerminationDate1|ProviderStateLicenseID1|ProviderStateLicenseState1|ProviderStateLicenseType1|ProviderStateLicenseEffectiveDate1|ProviderStateLicenseTerminationDate1|ProviderBoardCerficationID1|ProviderBoardCertificationType1|ProviderBoardCertificationEffectiveDate1|ProviderBoardCertificationTerminationDate1|PLCategory|PLPrimarySpecialty|PLStateReportingProviderTypePrimary|PLStateReportingProviderSpecialtyPrimary|PLAdditionalSpecialty1|PLStateReportingProviderType1|PLStateReportingProviderSpecialty1|PLAdditionalSpecialty2|PLStateReportingProviderType2|PLStateReportingProviderSpecialty2|PLAdditionalSpecialty3|PLStateReportingProviderType3|PLStateReportingProviderSpecialty3|PLAdditionalSpecialty4|PLStateReportingProviderType4|PLStateReportingProviderSpecialty4|PLAdditionalSpecialty5|PLStateReportingProviderType5|PLStateReportingProviderSpecialty5|PLAdditionalSpecialty6|PLStateReportingProviderType6|PLStateReportingProviderSpecialty6|PLAdditionalSpecialty7|PLStateReportingProviderType7|PLStateReportingProviderSpecialty7|PLAdditionalSpecialty8|PLStateReportingProviderType8|PLStateReportingProviderSpecialty8|PLAdditionalSpecialty9|PLStateReportingProviderType9|PLStateReportingProviderSpecialty9|ProviderIsPCPLocation|PLAcceptsNewPatients|PLMinimumPatientAge|PLMaximumPatientAge|PLHoursOpenMon|PLHoursCloseMon|PLHoursOpenTues|PLHoursCloseTues|PLHoursOpenWed|PLHoursCloseWed|PLHoursOpenThurs|PLHoursCloseThurs|PLHoursOpenFri|PLHoursCloseFri|PLHoursOpenSat|PLHoursCloseSat|PLHoursOpenSun|PLHoursCloseSun|PLShowInDirectory|PLTerminationDate|PLTerminationReason|PLPhoneNumber|PLFaxNumber|PLAddress1|PLAddress2|PLCity|PLState|PLZip|ProviderPrimaryLocation|PLMailingAddress1|PLMailingAddress2|PLMailingCity|PLMailingState|PLMailingZip|PhysHospRelNPI1|PhysHospRelEffectiveDate1|PhysHospRelTerminationDate1|PhysHospRelType1|PhysHospRelNPI2|PhysHospRelEffectiveDate2|PhysHospRelTerminationDate2|PhysHospRelType2|PhysHospRelNPI3|PhysHospRelEffectiveDate3|PhysHospRelTerminationDate3|PhysHospRelType3|PhysHospRelNPI4|PhysHospRelEffectiveDate4|PhysHospRelTerminationDate4|PhysHospRelType4|PhysHospRelNPI5|PhysHospRelEffectiveDate5|PhysHospRelTerminationDate5|PhysHospRelType5|PLCCNetworkName|PLCCSubnetworkName|PLCCAffiliationID|PLCCContractID|PLCCReimbursementRate|PLCCAssignmentEffectiveDate|PLCCAssignmentTerminationDate
Test 9999900849|9999900849|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 849||Lastname||9999910849|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1234567892|1234567895|1401 HARRODSBURG RD|STE C335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900850|9999900850|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 850||Lastname||9999910850|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||Y|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900851|9999900851|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 851||Lastname||9999910851|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900852|9999900852|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 852||Lastname||9999910852|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||1|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900853|9999900853|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 853||Lastname||9999910853|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||A|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900854|9999900854|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 854||Lastname||9999910854|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||Y|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900854|9999900854|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 854||Lastname||9999910854|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900855|9999900855|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 855||Lastname||9999910855|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||Y|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900855|9999900855|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 855||Lastname||9999910855|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900856|9999900856|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 856||Lastname||9999910856|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900857|9999900857|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 857||Lastname||9999910857|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||B|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900858|9999900858|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 858||Lastname||9999910858|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900859|9999900859|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 859||Lastname||9999910859|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||Y|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900859|9999900859|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 859||Lastname||9999910859|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900860|9999900860|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 860||Lastname||9999910860|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||Y|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900860|9999900860|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 860||Lastname||9999910860|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||N|||||||||||||||||||||||1401 HARRODSBURG RD|STE C335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900861|9999900861|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 861||Lastname||9999910861|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||Y|||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900861|9999900861|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 861||Lastname||9999910861|||||||||||||101Y00000X|||||||||||||||||||||||||||||||||||||||||||||||||||Y|||||||||||||||||||||||1401 HARRODSBURG RD|STE C335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|||||||||||||||||||||||||||
Test 9999900862|9999900862|Practice 1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 862||Lastname||9999910862|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930862|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999930862|9999930862|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900863|9999900863|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 863||Lastname||9999910863|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|||||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930863|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999930863|9999930863|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900864|9999900864|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 864||Lastname||9999910864|||||||||||||101Y00000Z||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930864|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999930864|9999930864|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900865|9999900865|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 865||Lastname||9999910865|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|999993865|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999900866|9999900866|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 866||Lastname||9999910866|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|99999300866|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999900867|9999900867|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 867||Lastname||9999910867|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|999993a867|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999900868|9999900868|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 868||Lastname||9999910868|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|   |1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999900869|9999900869|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 869||Lastname||9999910869|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|			|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999900870|9999900870|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 870||Lastname||9999910870|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513||1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999900871|9999900871|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 871||Lastname||9999910871|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930871|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999900872|9999900872|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 872||Lastname||9999910872|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930872|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999900873|9999900873|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 873||Lastname||9999910873|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930873|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999930873|9999930873|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900874|9999900874|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 874||Lastname||9999910874|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930874|1/1/2019|12/31/2019|P|9999940874|1/1/2019|12/31/2019|P|9999950874|1/1/2019|12/31/2019|P|9999960874|1/1/2019|12/31/2019|P|9999970874|1/1/2019|12/31/2019|P|||||||
Test 9999930874|9999930874|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999940874|9999940874|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999950874|9999950874|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999960874|9999960874|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999970874|9999970874|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900875|9999900875|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 875||Lastname||9999910875|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930875||12/31/2019|P|||||||||||||||||||||||
Test 9999930875|9999930875|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900876|9999900876|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 876||Lastname||9999910876|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930876|12/31/2019|1/1/2019|P|||||||||||||||||||||||
Test 9999930876|9999930876|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900877|9999900877|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 877||Lastname||9999910877|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930877|1/1/2019|12/31/2019|P|9999930877|2/1/2019|12/31/2019|P|||||||||||||||||||
Test 9999930877|9999930877|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900878|9999900878|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 878||Lastname||9999910878|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930878|1/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999900878|9999900878|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 878||Lastname||9999910878|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930878|2/1/2019|12/31/2019|P|||||||||||||||||||||||
Test 9999930878|9999930878|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900879|9999900879|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 879||Lastname||9999910879|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930879|1/1/2019|12/31/2019|P|9999930879||12/31/2019|P|||||||||||||||||||
Test 9999930879|9999930879|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900880|9999900880|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 880||Lastname||9999910880|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930880|1/1/2019||P|||||||||||||||||||||||
Test 9999930880|9999930880|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Test 9999900881|9999900881|Practice|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||Scenario 881||Lastname||9999910881|||||||||||||101Y00000X||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1401 HARRODSBURG RD|# C-335|LEXINGTON|KY|40504||1019 MAJESTIC DR|STE 270|LEXINGTON|KY|40513|9999930881|1/1/2019|12/31/2019|P|9999930881|1/1/2019|11/30/2019|P|||||||||||||||||||
